POINTID,GRID_CODE,seg_ID,seg_num,acres
"4400","4627",okan_4627,"44627",55000.69109640000
"4401","4640",okan_4640,"44640",53605.60824430000
"4403","4635",okan_4635,"44635",29761.10032800000
"4404","4636",okan_4636,"44636",968111.44035499997
"4407","4641",okan_4641,"44641",53137.24470420000
"4411","4645",okan_4645,"44645",30251.48095750000
"4415","4650",okan_4650,"44650",968569.79612700001
"4419","4656",okan_4656,"44656",968968.10529199999
"4424","4663",okan_4663,"44663",969258.33056200005
"4426","4665",okan_4665,"44665",969646.63195900002
"4427","4666",okan_4666,"44666",969976.88830100000
"4434","4673",okan_4673,"44673",970695.44603999995
"4438","4677",okan_4677,"44677",971035.71015000006
"4440","4679",okan_4679,"44679",971486.05970800004
"4446","4685",okan_4685,"44685",972368.74484099995
"4449","4688",okan_4688,"44688",972949.19538199995
"4452","4691",okan_4691,"44691",3398.63799562000
"4454","4693",okan_4693,"44693",973187.38025900000
"4457","4696",okan_4696,"44696",973767.83080000000
"4459","4698",okan_4698,"44698",3862.99842848000
"4461","4700",okan_4700,"44700",974644.51127200003
"25","27",wena_27,"20027",2465.91402274000
"30","32",wena_32,"20032",2411.87207581000
"32","34",wena_34,"20034",2644.05229224000
"34","37",wena_37,"20037",3046.36456380000
"40","44",wena_44,"20044",3372.61779895000
"47","51",wena_51,"20051",3426.65974588000
"49","52",wena_52,"20052",3856.99376771000
"55","58",wena_58,"20058",2313.79594991000
"56","60",wena_60,"20060",5334.14031704000
"58","62",wena_62,"20062",4065.15534105000
"61","64",wena_64,"20064",3128.42826099000
"62","66",wena_66,"20066",6288.88137942000
"64","68",wena_68,"20068",3638.82442641000
"68","72",wena_72,"20072",5546.30499757000
"70","76",wena_76,"20076",5872.55823272000
"80","87",wena_87,"20087",4835.75347316000
"81","88",wena_88,"20088",6885.34434920000
"83","86",wena_86,"20086",6481.03052404000
"89","94",wena_94,"20094",11797.15685880000
"96","103",wena_103,"20103",7738.00617849000
"98","106",wena_106,"20106",12275.52816680000
"100","108",wena_108,"20108",8780.81559882000
"102","110",wena_110,"20110",12547.73945500000
"104","112",wena_112,"20112",12817.94918960000
"113","121",wena_121,"20121",13074.14804910000
"117","123",wena_123,"20123",9509.38110554000
"126","136",wena_136,"20136",15377.93623110000
"137","147",wena_147,"20147",15574.08848290000
"143","153",wena_153,"20153",4085.17087695000
"145","155",wena_155,"20155",16736.99111860000
"146","156",wena_156,"20156",10211.92641560000
"152","165",wena_165,"20165",27099.03405340000
"156","170",wena_170,"20170",5220.05176242000
"163","175",wena_175,"20175",2327.80682504000
"165","177",wena_177,"20177",27903.65859660000
"175","185",wena_185,"20185",7023.45154690000
"182","195",wena_195,"20195",2724.11443583000
"184","198",wena_198,"20198",28680.26138940000
"185","200",wena_200,"20200",8050.24853851000
"194","209",wena_209,"20209",8368.49555931000
"199","214",wena_214,"20214",29622.99313030000
"205","219",wena_219,"20219",31334.32144960000
"214","230",wena_230,"20230",9023.00358320000
"216","233",wena_233,"20233",2259.75400298000
"220","238",wena_238,"20238",31994.83413430000
"221","236",wena_236,"20236",9347.25526476000
"224","242",wena_242,"20242",9539.40440939000
"227","244",wena_244,"20244",3818.96424950000
"228","247",wena_247,"20247",9751.56908992000
"229","248",wena_248,"20248",32359.11688770000
"237","254",wena_254,"20254",2688.08647121000
"239","256",wena_256,"20256",9893.67939480000
"240","262",wena_262,"20262",10057.80678920000
"241","257",wena_257,"20257",33047.65132260000
"249","266",wena_266,"20266",33473.98223720000
"250","267",wena_267,"20267",3690.86481975000
"260","286",wena_286,"20286",6422.98546994000
"263","282",wena_282,"20282",2487.93111223000
"264","278",wena_278,"20278",4331.36196851000
"267","287",wena_287,"20287",6831.30240227000
"268","288",wena_288,"20288",2561.98859505000
"274","283",wena_283,"20283",4609.57791750000
"275","293",wena_293,"20293",2295.78196760000
"277","291",wena_291,"20291",9509.38110554000
"283","300",wena_300,"20300",10780.36763510000
"284","301",wena_301,"20301",13630.57994710000
"286","303",wena_303,"20303",10904.46395770000
"288","304",wena_304,"20304",4619.58568545000
"294","308",wena_308,"20308",4305.34177184000
"298","344",wena_344,"20344",2229.73069913000
"299","306",wena_306,"20306",13974.84716460000
"300","307",wena_307,"20307",14553.29615200000
"304","319",wena_319,"20319",4823.74415162000
"306","321",wena_321,"20321",19102.82746190000
"308","323",wena_323,"20323",35391.47057630000
"312","325",wena_325,"20325",11082.60222720000
"316","330",wena_330,"20330",5596.34383732000
"323","345",wena_345,"20345",20103.60425680000
"325","347",wena_347,"20347",7391.73740744000
"334","356",wena_356,"20356",7639.93005259000
"335","353",wena_353,"20353",21306.53796430000
"336","359",wena_359,"20359",37146.83307470000
"339","362",wena_362,"20362",7868.10716183000
"343","365",wena_365,"20365",37371.00707670000
"347","370",wena_370,"20370",2027.57378655000
"349","372",wena_372,"20372",11901.23764550000
"353","376",wena_376,"20376",39110.35714630000
"359","383",wena_383,"20383",12447.66177550000
"360","384",wena_384,"20384",8868.88395678000
"363","390",wena_390,"20390",22257.27591950000
"364","391",wena_391,"20391",2892.24493738000
"371","400",wena_400,"20400",12835.96317190000
"372","401",wena_401,"20401",39738.84497360000
"379","407",wena_407,"20407",39896.96770720000
"383","414",wena_414,"20414",9501.37489118000
"387","416",wena_416,"20416",25848.06305980000
"398","428",wena_428,"20428",41400.13445320000
"402","433",wena_433,"20433",10776.36452790000
"410","436",wena_436,"20436",26352.45456440000
"412","439",wena_439,"20439",2057.59709040000
"414","447",wena_447,"20447",26524.58817310000
"419","459",wena_459,"20459",12972.06881600000
"423","452",wena_452,"20452",10085.82853940000
"426","455",wena_455,"20455",13690.62655480000
"428","450",wena_450,"20450",2662.06627455000
"429","458",wena_458,"20458",12267.52195240000
"430","461",wena_461,"20461",2914.26202687000
"432","478",wena_478,"20478",9807.61259043000
"434","462",wena_462,"20462",12661.82800960000
"436","468",wena_468,"20468",11853.20035930000
"439","470",wena_470,"20470",39710.82322330000
"451","476",wena_476,"20476",9147.09990577000
"452","484",wena_484,"20484",3802.95182078000
"454","486",wena_486,"20486",8830.85443857000
"455","487",wena_487,"20487",15025.66279930000
"458","496",wena_496,"20496",7171.56651255000
"459","490",wena_490,"20490",8258.41011186000
"469","509",wena_509,"20509",40051.08733360000
"472","501",wena_501,"20501",12833.96161830000
"476","495",wena_495,"20495",4235.28739619000
"477","513",wena_513,"20513",40433.38406920000
"479","499",wena_499,"20499",43890.06711900000
"483","565",wena_565,"20565",2159.67632348000
"494","520",wena_520,"20520",40545.47107030000
"496","525",wena_525,"20525",44200.30792540000
"502","533",wena_533,"20533",3877.00930361000
"503","534",wena_534,"20534",15740.21743080000
"504","536",wena_536,"20536",40911.75537720000
"506","538",wena_538,"20538",45018.94334370000
"509","540",wena_540,"20540",16182.56077420000
"516","553",wena_553,"20553",41189.97132620000
"517","554",wena_554,"20554",16458.77516960000
"524","559",wena_559,"20559",2377.84566478000
"529","564",wena_564,"20564",45345.19657880000
"531","569",wena_569,"20569",4773.70531187000
"535","567",wena_567,"20567",42374.89105140000
"537","572",wena_572,"20572",16759.00820810000
"542","577",wena_577,"20577",13626.57683990000
"543","579",wena_579,"20579",16895.11385220000
"545","576",wena_576,"20576",47076.54043410000
"546","584",wena_584,"20584",5067.93368959000
"548","587",wena_587,"20587",2880.23561584000
"558","600",wena_600,"20600",5226.05642319000
"561","605",wena_605,"20605",17287.41835580000
"569","616",wena_616,"20616",61225.52276100000
"570","610",wena_610,"20610",61021.36429480000
"571","611",wena_611,"20611",61463.70763820000
"581","621",wena_621,"20621",17467.55817890000
"589","633",wena_633,"20633",43237.56064870000
"590","635",wena_635,"20635",5664.39665937000
"594","638",wena_638,"20638",62020.13953610000
"598","644",wena_644,"20644",43431.71134690000
"599","640",wena_640,"20640",18226.14698950000
"601","647",wena_647,"20647",62374.41452160000
"608","657",wena_657,"20657",5958.62503708000
"612","663",wena_663,"20663",43916.08731560000
"613","664",wena_664,"20664",62734.69416770000
"617","665",wena_665,"20665",18742.54781570000
"623","669",wena_669,"20669",63169.03129670000
"626","672",wena_672,"20672",4179.24389568000
"628","673",wena_673,"20673",44070.20694210000
"633","680",wena_680,"20680",6270.86739711000
"635","682",wena_682,"20682",44222.32501490000
"643","695",wena_695,"20695",63777.50358810000
"644","696",wena_696,"20696",6392.96216609000
"647","699",wena_699,"20699",44764.74603780000
"649","701",wena_701,"20701",19206.90824850000
"652","702",wena_702,"20702",5125.97874369000
"655","704",wena_704,"20704",44980.91382550000
"657","747",wena_747,"20747",11993.30911060000
"658","707",wena_707,"20707",19553.17701960000
"668","717",wena_717,"20717",57314.48704630000
"672","722",wena_722,"20722",7487.81197976000
"677","728",wena_728,"20728",19975.50482700000
"679","732",wena_732,"20732",64480.04889810000
"683","736",wena_736,"20736",5800.50230348000
"684","737",wena_737,"20737",57884.92981940000
"686","739",wena_739,"20739",20187.66950760000
"693","750",wena_750,"20750",2383.85032555000
"697","761",wena_761,"20761",10594.22315130000
"699","755",wena_755,"20755",20714.07810170000
"702","756",wena_756,"20756",6084.72291325000
"706","753",wena_753,"20753",58157.14110770000
"707","783",wena_783,"20783",4051.14446593000
"708","759",wena_759,"20759",2966.30242021000
"710","760",wena_760,"20760",2640.04918506000
"711","764",wena_764,"20764",8412.52973828000
"714","772",wena_772,"20772",7794.04967901000
"716","766",wena_766,"20766",3278.54478023000
"718","769",wena_769,"20769",3592.78869384000
"719","773",wena_773,"20773",6471.02275610000
"723","779",wena_779,"20779",7291.65972795000
"724","776",wena_776,"20776",3993.09941182000
"726","778",wena_778,"20778",2371.84100401000
"729","781",wena_781,"20781",3446.67528178000
"731","794",wena_794,"20794",5996.65455529000
"732","782",wena_782,"20782",58755.60563100000
"734","792",wena_792,"20792",3060.37543893000
"736","786",wena_786,"20786",3981.09009028000
"739","785",wena_785,"20785",3718.88657000000
"746","798",wena_798,"20798",25747.98538030000
"747","802",wena_802,"20802",4023.12271567000
"749","805",wena_805,"20805",6831.30240227000
"751","793",wena_793,"20793",4393.41012980000
"753","797",wena_797,"20797",60176.70867990000
"754","812",wena_812,"20812",3220.49972612000
"756","800",wena_800,"20800",2690.08802480000
"759","803",wena_803,"20803",4413.42566569000
"762","810",wena_810,"20810",4499.49247006000
"763","811",wena_811,"20811",65016.46526020000
"766","820",wena_820,"20820",2732.12065019000
"768","819",wena_819,"20819",86038.78261480000
"769","821",wena_821,"20821",4889.79542009000
"770","822",wena_822,"20822",7171.56651255000
"771","823",wena_823,"20823",86393.05760020000
"780","835",wena_835,"20835",2473.92023710000
"783","838",wena_838,"20838",86759.34190710000
"785","840",wena_840,"20840",2511.94975530000
"787","843",wena_843,"20843",9191.13408475000
"789","844",wena_844,"20844",3116.41893945000
"790","876",wena_876,"20876",2265.75866375000
"791","851",wena_851,"20851",12313.55768500000
"793","852",wena_852,"20852",70338.59625570000
"796","849",wena_849,"20849",4267.31225363000
"797","850",wena_850,"20850",5101.96010061000
"799","858",wena_858,"20858",3971.08232233000
"801","854",wena_854,"20854",89485.45789650000
"803","856",wena_856,"20856",70778.93804550001
"805","859",wena_859,"20859",17571.63896560000
"808","861",wena_861,"20861",89727.64588090000
"812","866",wena_866,"20866",71029.13224419999
"815","870",wena_870,"20870",3188.47486869000
"816","863",wena_863,"20863",3470.69392486000
"818","865",wena_865,"20865",89919.79502550000
"824","883",wena_883,"20883",71361.39014010000
"826","884",wena_884,"20884",85818.61171990000
"835","889",wena_889,"20889",17943.92793330000
"841","897",wena_897,"20897",18264.17650770000
"846","900",wena_900,"20900",90624.34188920000
"850","908",wena_908,"20908",19889.43802270000
"853","910",wena_910,"20910",86365.03584990000
"854","937",wena_937,"20937",2109.63748374000
"858","929",wena_929,"20929",90962.60444590000
"859","913",wena_913,"20913",88494.68886949999
"863","919",wena_919,"20919",20279.74097270000
"865","921",wena_921,"20921",90013.86804430000
"869","930",wena_930,"20930",91154.75359050000
"870","926",wena_926,"20926",20680.05169070000
"874","935",wena_935,"20935",91224.80796609999
"879","942",wena_942,"20942",91278.84991310000
"886","945",wena_945,"20945",91388.93536050001
"888","949",wena_949,"20949",21232.48048150000
"893","953",wena_953,"20953",91747.21345310000
"900","962",wena_962,"20962",92293.63758310000
"905","965",wena_965,"20965",2063.60175117000
"906","967",wena_967,"20967",2736.12375737000
"912","974",wena_974,"20974",21776.90305790000
"919","1000",wena_1000,"21000",10446.10818560000
"920","980",wena_980,"20980",32363.11999480000
"921","981",wena_981,"20981",93448.53400450000
"924","978",wena_978,"20978",3820.96580309000
"936","1017",wena_1017,"21017",9763.57841145000
"938","989",wena_989,"20989",32803.46178460000
"942","997",wena_997,"20997",4837.75502675000
"947","999",wena_999,"20999",10159.88602230000
"955","1009",wena_1009,"21009",6364.94041583000
"959","1013",wena_1013,"21013",6969.40959998000
"960","1014",wena_1014,"21014",7167.56340537000
"967","1019",wena_1019,"21019",33654.12206030000
"968","1021",wena_1021,"21021",34973.14587600000
"972","1043",wena_1043,"21043",9159.10922731000
"975","1026",wena_1026,"21026",34712.94390940000
"979","1041",wena_1041,"21041",2367.83789683000
"981","1061",wena_1061,"21061",8000.20969877000
"982","1044",wena_1044,"21044",35595.62904250000
"985","1051",wena_1051,"21051",7397.74206821000
"991","1057",wena_1057,"21057",95299.97107509999
"993","1055",wena_1055,"21055",36015.95529640000
"996","1059",wena_1059,"21059",92063.45892030001
"997","1071",wena_1071,"21071",7549.86014104000
"998","1063",wena_1063,"21063",37541.13913190000
"999","1062",wena_1062,"21062",9069.03931576000
"1000","1065",wena_1065,"21065",2670.07248891000
"1005","1068",wena_1068,"21068",95952.47754550001
"1008","1069",wena_1069,"21069",9415.30808681000
"1011","1077",wena_1077,"21077",6987.42358229000
"1012","1081",wena_1081,"21081",10181.90311170000
"1013","1082",wena_1082,"21082",93760.77636449999
"1017","1091",wena_1091,"21091",5648.38423065000
"1019","1085",wena_1085,"21085",38183.63783420000
"1022","1092",wena_1092,"21092",96460.87215729999
"1028","1090",wena_1090,"21090",2249.74623503000
"1036","1102",wena_1102,"21102",3166.45777920000
"1046","1116",wena_1116,"21116",3256.52769074000
"1053","1123",wena_1123,"21123",38894.18935860000
"1054","1124",wena_1124,"21124",39444.61659580000
"1058","1129",wena_1129,"21129",96993.28541220000
"1060","1131",wena_1131,"21131",3436.66751383000
"1068","1133",wena_1133,"21133",41520.22766860000
"1070","1216",wena_1216,"21216",10808.38938540000
"1071","1136",wena_1136,"21136",97313.53398660000
"1072","1138",wena_1138,"21138",52853.02409450000
"1074","1139",wena_1139,"21139",97569.73284610000
"1082","1143",wena_1143,"21143",97779.89597300001
"1084","1148",wena_1148,"21148",53363.42025990000
"1088","1155",wena_1155,"21155",54174.04946380000
"1089","1160",wena_1160,"21160",54502.30425250000
"1093","1167",wena_1167,"21167",54888.60409540000
"1099","1173",wena_1173,"21173",98454.41953280001
"1100","1170",wena_1170,"21170",98708.61683870001
"1103","1174",wena_1174,"21174",99120.93687819999
"1105","1176",wena_1176,"21176",105055.54327200000
"1108","1182",wena_1182,"21182",55140.79984770000
"1111","1177",wena_1177,"21177",4651.61054289000
"1118","1193",wena_1193,"21193",56960.21206090000
"1119","1194",wena_1194,"21194",57226.41868840000
"1124","1198",wena_1198,"21198",57742.81951460000
"1127","1200",wena_1200,"21200",99557.27556080000
"1130","1205",wena_1205,"21205",58401.33064560000
"1131","1206",wena_1206,"21206",58657.52950510000
"1132","1207",wena_1207,"21207",58993.79050820000
"1133","1208",wena_1208,"21208",60206.73198370000
"1139","1217",wena_1217,"21217",60534.98677250000
"1150","1240",wena_1240,"21240",9919.69959147000
"1152","1243",wena_1243,"21243",61988.11467870000
"1155","1225",wena_1225,"21225",110081.44433600000
"1156","1233",wena_1233,"21233",110329.63698200000
"1158","1237",wena_1237,"21237",62438.46423640000
"1159","1254",wena_1254,"21254",100455.97312300000
"1162","1236",wena_1236,"21236",62438.46423640000
"1166","1241",wena_1241,"21241",61267.55538640000
"1167","1242",wena_1242,"21242",61451.69831660000
"1169","1244",wena_1244,"21244",63094.97381390000
"1174","1291",wena_1291,"21291",9663.50073196000
"1182","1260",wena_1260,"21260",63315.14470880000
"1185","1263",wena_1263,"21263",64091.74750170000
"1195","1277",wena_1277,"21277",64670.19648920000
"1206","1278",wena_1278,"21278",100684.15023200000
"1219","1323",wena_1323,"21323",8770.80783087000
"1221","1304",wena_1304,"21304",103736.51945700000
"1225","1302",wena_1302,"21302",66433.56520180000
"1226","1303",wena_1303,"21303",67374.29538910001
"1227","1317",wena_1317,"21317",2369.83945042000
"1228","1306",wena_1306,"21306",3598.79335461000
"1234","1311",wena_1311,"21311",3997.10251900000
